X,Y,Wattage,Status
983239.452755906,433120.813976377,95.0,Active
983232.69488189,433260.464566931,95.0,Active
990067.991469815,429725.492454067,95.0,Active
989849.558727033,429722.861876637,95.0,Active
989638.728018373,429735.579396322,95.0,Active
990483.652559057,431876.412073493,95.0,Active
990482.584973752,432069.593832023,95.0,Active
985615.701115485,424381.362532809,95.0,Active
982549.053149607,429854.404199474,95.0,Active
982541.702427823,430056.921587929,95.0,Active
1043161.58169291,446577.77034121,95.0,Active
990472.04035433,431189.820538059,95.0,Active
990471.55347769,431100.267716534,95.0,Active
990276.336614173,429728.156824149,95.0,Active
1003935.75065617,412215.22604987,95.0,Active
1004054.79035433,411960.541338585,95.0,Active
1003939.5,411871.808070868,95.0,Active
1004058.09186352,411734.271325462,95.0,Active
1003942.85433071,411469.810367458,95.0,Active
1004060.44028872,411374.832349084,95.0,Active
1003940.59514436,411310.070209973,95.0,Active
1004071.78740158,410639.642716534,95.0,Active
1003950.72965879,410537.75918635,95.0,Active
1004078.67257218,410461.747047246,95.0,Active
1003957.86745407,410196.191272967,95.0,Active
1004077.9406168,410079.842847772,95.0,Active
1003962.52591864,410060.090223096,95.0,Active
995365.166010499,429797.638123363,95.0,Active
993482.971128609,413726.0511811,95.0,Active
983768.173228346,434956.372047246,95.0,Active
983903.014107611,435005.434711285,95.0,Active
983833.474737532,435153.099081367,95.0,Active
983975.364501312,435177.227690287,95.0,Active
983899.931102362,435305.016732283,95.0,Active
984176.662073489,436464.157152228,95.0,Active
984068.452099737,436583.112532809,95.0,Active
984324.738845143,437001.517060369,95.0,Active
1011534.01607611,440676.941601053,95.0,Active
1016627.21292651,459588.199803151,95.0,Active
1016369.45209974,456369.409448817,95.0,Active
1016227.53313648,456369.512467191,95.0,Active
1016089.33464567,456368.559711285,95.0,Active
993476.695538059,429804.534120739,95.0,Active
999841.278215222,455968.575787403,95.0,Active
1004050.03051181,412289.02952756,95.0,Active
984711.22604987,438113.650262468,95.0,Active
988257.860564303,445141.777230971,95.0,Active
988224.864501312,445201.886154853,95.0,Active
988140.136482939,445128.75,95.0,Active
988067.976377953,445186.336614177,95.0,Active
987898.959973752,445099.903871395,95.0,Active
987834.02952756,445154.839238845,95.0,Active
987788.027559057,445074.035433069,95.0,Active
987712.903543308,445141.784120739,95.0,Active
987638.47440945,445057.823490813,95.0,Active
986217.738188975,439692.593503937,95.0,Active
986363.25,439749.875328086,95.0,Active
987594.273622047,445126.204068244,95.0,Active
987663.244094487,440265.723425195,95.0,Active
987429.995734908,440210.202099741,95.0,Active
987193.79593176,440034.281496063,95.0,Active
984354.887467191,437263.622703411,95.0,Active
984783.093503937,437813.139107615,95.0,Active
984693.482939631,437942.246062994,95.0,Active
984820.507874016,437992.08628609,95.0,Active
993217.179133859,445060.288385823,95.0,Active
993163.304133859,445147.651902884,95.0,Active
993214.352690287,445152.763123363,95.0,Active
993156.687992126,445220.978018373,95.0,Active
1005581.55052494,445687.329724409,95.0,Inactive
1005447.29757218,445690.537729658,95.0,Inactive
992718.927493438,443314.215551183,95.0,Active
992790.329724409,443270.326443568,95.0,Active
992736.25164042,443215.530511811,95.0,Active
992803.195209973,443165.184383199,95.0,Active
992754.249015749,443103.630249344,95.0,Active
992768.956364829,443049.185367458,95.0,Active
993219.129593175,444821.721456692,95.0,Active
993157.997047246,444879.758530185,95.0,Active
993217.231299214,444896.653543308,95.0,Active
993159.993438318,444968.99442257,95.0,Active
993216.563648295,444972.3238189,95.0,Active
993154.15059055,445070.370406821,95.0,Active
993214.506889764,445236.932742782,95.0,Active
993156.971456692,445301.011811025,95.0,Active
993148.329724409,445379.573162727,95.0,Active
993211.70964567,445417.242782153,95.0,Active
1007570.32545932,424465.195866145,95.0,Active
981377.674212597,456042.307742782,95.0,Active
995323.375984251,445558.579396322,95.0,Active
995216.990485564,445473.487532809,95.0,Active
995062.375984251,445343.318897635,95.0,Active
994908.930446193,445280.647965878,95.0,Active
990414.214566927,444105.170931756,95.0,Active
976902.520997375,450763.224737532,95.0,Active
976809.659448817,450769.268700786,95.0,Active
995324.089566927,450846.456036747,95.0,Active
992147.649278216,448597.187335961,95.0,Active
992749.972112861,448296.379921257,95.0,Active
992149.140091863,448427.656496063,95.0,Active
992217.944225721,448375.506561682,95.0,Active
992152.813976377,448291.253280841,95.0,Active
992222.141732283,448214.731299214,95.0,Active
992154.372047246,448114.082349084,95.0,Active
992226.582020998,448065.040682413,95.0,Inactive
992155.469488189,447989.299212597,95.0,Active
1053127.50295275,435328.545275591,95.0,Active
1052987.41830709,435431.199475065,95.0,Active
1052861.710958,435316.98523622,95.0,Active
1052725.37434383,435429.511154853,95.0,Active
1027460.33464567,445698.91141732,95.0,Active
978281.626968503,446782.710629918,95.0,Active
992192.920603674,449989.593175851,95.0,Active
993104.271325458,448305.092191599,95.0,Active
993159.270013124,448244.025262468,95.0,Active
993104.449803151,448176.222112864,95.0,Active
993161.837598424,448152.847112864,95.0,Active
992887.969160106,450809.964566931,95.0,Active
994431.448818896,450896.350065619,95.0,Active
994926.753608923,450843.289041996,95.0,Active
995135.472440943,450844.779199474,95.0,Active
1027424.95570866,437158.874343835,95.0,Active
1027529.15387139,437070.759514436,95.0,Active
987301.578412075,413628.553149603,95.0,Active
987131.44652231,413612.898622051,95.0,Active
986845.349737532,413726.494750656,95.0,Active
987039.891732283,413747.451771654,95.0,Active
987539.428805776,413796.870078743,95.0,Active
993191.001312338,442263.497703411,95.0,Active
1047455.36318897,407416.243438318,95.0,Active
1011598.64271653,434449.083989501,95.0,Active
995996.118438318,450422.755905509,95.0,Active
995919.015419949,450525.578412071,95.0,Active
995993.582349081,450603.192913383,95.0,Active
995916.168635171,450684.364829399,95.0,Active
995993.067257218,450765.092519686,95.0,Active
987208.740813646,413768.188320212,95.0,Active
1038047.22998688,442596.188320212,95.0,Active
1037959.82742782,442461.041010499,95.0,Active
1038051.65059055,442315.418635167,95.0,Active
1037831.30183727,450905.829068244,95.0,Active
1037965.34678478,450971.087598428,95.0,Active
1048498.15321522,441294.932086617,95.0,Active
1048486.32480315,440859.282152228,95.0,Active
1048611.40255906,440947.55675853,95.0,Active
1048611.46981627,440784.186023623,95.0,Active
1005065.59284777,423461.638451442,95.0,Active
991463.877952754,432862.946194224,95.0,Active
992486.213254593,424450.924212597,95.0,Active
1038054.51902887,428534.819225721,95.0,Active
1038060.0,428056.05905512,95.0,Active
1038060.82349081,427853.043963253,95.0,Active
1038065.45013123,427610.772309713,95.0,Active
1038066.32250656,427372.46489501,95.0,Active
1038066.89304462,427133.426509187,95.0,Active
1038069.97211286,426891.139435694,95.0,Active
990276.279855642,448313.040682413,95.0,Active
1038045.41732283,442855.951115489,95.0,Active
1038049.03444882,429135.830380574,95.0,Active
1038050.52624672,429019.416010499,95.0,Active
1038053.63877953,428773.85465879,95.0,Active
987493.203740157,448585.319553807,95.0,Active
990236.610564303,448754.537073493,95.0,Active
990221.61417323,448456.965879261,95.0,Active
990195.639107611,448102.734580055,95.0,Active
1048633.27755906,438674.824803151,95.0,Active
1048636.52788714,438423.804133855,95.0,Active
1048637.74343832,438219.334317587,95.0,Active
1048641.95833333,437846.798556432,95.0,Active
1048541.94750656,437736.596128605,95.0,Active
1048543.5328084,437526.308727033,95.0,Active
1048524.13615486,437340.179461941,95.0,Active
1038190.27526247,425802.29199475,95.0,Active
1038194.35728347,425552.738188975,95.0,Active
1038195.98195538,425301.340223096,95.0,Active
1038202.87664042,424866.256233595,95.0,Active
1038056.84973753,429767.903215222,95.0,Active
1038049.91207349,429333.405511811,95.0,Active
1035142.92388451,445750.75557743,95.0,Active
1035252.18733596,445757.959317587,95.0,Active
1035522.68996063,445751.982939631,95.0,Active
1035649.89074803,445753.264107615,95.0,Active
1035797.60958005,445759.195538059,95.0,Active
1027371.09055118,441372.69652231,95.0,Active
1027378.292979,441049.677821524,95.0,Active
1027380.79363517,440889.976706035,95.0,Active
1027372.80413386,440758.915682413,95.0,Active
1048608.24671916,440413.027230971,95.0,Active
1048609.98982939,440217.295275591,95.0,Active
1048614.64993438,440008.859251969,95.0,Active
1048616.08727034,439783.28871391,95.0,Active
990238.914698161,449202.236220472,95.0,Active
1034577.22900262,445749.067913383,95.0,Active
987180.765091863,448603.486220472,95.0,Active
987321.849081364,448517.256561682,95.0,Active
987801.452755906,448563.602690287,95.0,Active
987962.022965878,448471.798884511,95.0,Active
988069.752952754,448537.559711285,95.0,Active
988105.907152232,448469.473753281,95.0,Active
988299.62335958,448519.29986877,95.0,Active
988332.761811025,448449.612532809,95.0,Active
1034744.01935695,445748.491797902,95.0,Active
1034906.89041995,445753.844160102,95.0,Active
991503.609580051,433024.83300525,95.0,Active
1016810.60728347,453848.581036747,95.0,Active
1017148.97047244,453839.805118114,95.0,Active
1017461.8484252,453844.614829399,95.0,Active
1017785.83989501,453851.352690287,95.0,Active
1019011.71456693,453867.839566931,95.0,Active
1019626.82906824,453876.710301839,95.0,Active
1021608.789042,453901.628937006,95.0,Active
1034954.53871391,445881.367782153,95.0,Active
1035125.28805774,445883.515091866,95.0,Active
1035373.87631234,445880.576443568,95.0,Active
1035538.93077428,445892.295931756,95.0,Active
1035673.75131234,445895.477034122,95.0,Active
1035814.48818897,445894.715879261,95.0,Active
1035928.16469816,445891.557086617,95.0,Active
1036513.21751969,445896.232611552,95.0,Active
984269.77559055,448276.67486877,95.0,Active
984186.458661418,448186.824803151,95.0,Active
998096.153215222,458823.849737532,95.0,Active
998031.930446193,458711.397965878,95.0,Active
1048650.88221785,436700.408792652,95.0,Active
1048652.16666667,436518.862532809,95.0,Active
1048654.27591864,436347.148622051,95.0,Active
1038162.23851706,428897.572178476,95.0,Active
1038163.0347769,428666.90452756,95.0,Active
991493.660433073,433342.911089242,95.0,Active
991500.746391077,433175.067913383,95.0,Active
984012.890748031,448163.248687662,95.0,Active
983904.816272967,448238.08070866,95.0,Active
982785.258202098,448031.184711285,95.0,Active
983068.37664042,448122.36942257,95.0,Active
991203.004921261,463912.289041996,95.0,Active
990923.311023623,463902.699803151,95.0,Active
990637.659448817,463898.83070866,95.0,Active
990368.265419949,463900.141732283,95.0,Active
991815.788057745,464003.175853021,95.0,Active
991569.469816271,463998.462598428,95.0,Active
991328.399278216,463994.524606302,95.0,Active
980691.405839894,463958.452427819,95.0,Active
980257.262467191,463977.337926507,95.0,Active
980263.798884515,463812.496062994,95.0,Active
984486.655839894,448298.207020998,95.0,Active
984386.93175853,448206.760498688,95.0,Active
995071.49835958,464053.814304464,95.0,Active
991708.715551183,463920.277230971,95.0,Active
991452.134514436,463913.75,95.0,Active
979999.583333332,456051.75557743,95.0,Active
980153.53116798,456054.509842522,95.0,Active
980309.09547244,456048.910761155,95.0,Active
980477.298228346,456047.784776904,95.0,Active
990158.284448817,453121.051837273,95.0,Active
982724.737532809,450599.640091866,95.0,Active
982503.975393701,450596.306102365,95.0,Active
983034.421259843,449156.683070868,95.0,Active
982913.521653544,449093.191272967,95.0,Active
983065.097112861,449051.551509187,95.0,Active
983054.521653544,448913.57152231,95.0,Active
983219.524934385,448747.981955379,95.0,Active
984090.683727033,448255.419619426,95.0,Active
983528.028543308,448617.817585304,95.0,Active
981531.750328083,447094.240157478,95.0,Active
979236.572178479,455899.797244094,95.0,Active
979387.40452756,455868.686351709,95.0,Active
979319.99606299,455722.588910758,95.0,Active
979471.512139108,455683.843503937,95.0,Active
979406.763451442,455552.321194224,95.0,Active
988962.020669293,449204.200787403,95.0,Active
988922.903871391,449328.289370082,95.0,Active
988886.097769029,449435.662073493,95.0,Active
994206.285104986,464055.586614177,95.0,Active
994492.844816271,464063.591207348,95.0,Active
994628.572178479,463981.111876637,95.0,Active
994926.408464566,463972.484251969,95.0,Active
995215.311023623,463975.778871395,95.0,Active
994780.851706035,464063.235892385,95.0,Active
979648.123031497,455308.77165354,95.0,Active
979602.980643045,455162.133858271,95.0,Active
984368.461942255,456031.778543308,95.0,Active
984450.744750656,456027.026246719,95.0,Active
984571.007217847,456028.057086617,95.0,Active
984681.482611548,456016.634514436,95.0,Active
984972.850065615,450753.470800526,95.0,Active
984742.541010499,450727.220800526,95.0,Active
981072.988517061,452918.830052495,95.0,Active
980923.322506562,452956.492782153,95.0,Active
980979.437992126,453085.034120739,95.0,Active
980829.37106299,453133.608595803,95.0,Active
980878.332349081,453267.182742782,95.0,Active
983192.147965878,448912.197834648,95.0,Active
983347.375,448623.916666664,95.0,Active
980636.953740157,453473.613517061,95.0,Active
980686.484251969,453613.013451442,95.0,Active
980541.595144358,453644.896981627,95.0,Active
980590.439632546,453782.107939631,95.0,Active
980441.634514436,453828.147965878,95.0,Active
980357.058727033,453994.065616801,95.0,Active
980404.450131234,454130.536745407,95.0,Active
980262.262467191,454162.080052495,95.0,Active
980308.677165356,454304.363845147,95.0,Active
985149.716863517,456001.007217847,95.0,Active
986478.355643045,455990.982611552,95.0,Active
986779.495078739,455991.399934381,95.0,Active
986948.449803151,455975.032808401,95.0,Active
987174.463910762,455974.804461941,95.0,Active
979553.229986876,455489.157480314,95.0,Active
979505.886154857,455346.866797902,95.0,Active
990156.301509187,452534.179133855,95.0,Active
990172.350065615,452360.773293965,95.0,Active
990210.340223096,452234.129265092,95.0,Active
990212.802821521,452164.659776904,95.0,Active
990189.65059055,452008.738845147,95.0,Active
990192.353346456,451795.719160102,95.0,Active
990204.091535434,451488.590551183,95.0,Active
990206.832677167,451210.286089242,95.0,Active
990207.495406825,450922.140091866,95.0,Active
990700.772637796,415043.453412071,95.0,Active
990682.904855642,414181.402559057,95.0,Active
990676.785433073,413995.978018373,95.0,Active
1038129.00853018,424766.442913383,95.0,Active
1038119.085958,424888.69094488,95.0,Active
980735.782152232,453304.542650916,95.0,Active
980781.614829395,453442.456364833,95.0,Active
1043366.85728347,424937.230971128,95.0,Active
990599.408464566,418854.653215222,95.0,Active
990599.341535434,418655.753937006,95.0,Active
990606.526574802,418369.94652231,95.0,Active
990596.433727033,418169.599409446,95.0,Active
990704.402887139,416872.923228346,95.0,Active
990710.979658794,416675.715879261,95.0,Active
990710.124671917,416275.470800526,95.0,Active
990698.405511811,416060.316601053,95.0,Active
990701.69488189,415860.606627293,95.0,Active
990699.509186354,415614.279855646,95.0,Active
990701.705052495,415433.479330711,95.0,Active
990700.534120735,415248.283464566,95.0,Active
987398.95406824,455972.017716534,95.0,Active
987798.734580051,455971.116141729,95.0,Active
990144.678805776,453333.408464566,95.0,Active
1038012.27526247,433364.031824149,95.0,Active
1038122.09153543,433244.715879261,95.0,Active
1038026.04035433,433118.021325462,95.0,Active
1038120.62795275,432992.921916008,95.0,Active
1038004.73031496,432888.413057745,95.0,Active
1038127.88648294,432729.912073493,95.0,Active
1043443.75065617,424799.810695536,95.0,Active
1043543.15846457,424795.18175853,95.0,Active
1043346.835958,424798.86942257,95.0,Active
1043252.33497375,424791.659120739,95.0,Active
1043124.5511811,424789.534448817,95.0,Active
1032602.24967192,444062.114173226,95.0,Active
1032629.0246063,443735.651902884,95.0,Active
1032631.68832021,443546.469816275,95.0,Active
1032741.12598425,443104.780183725,95.0,Active
1032744.81003937,442922.168307088,95.0,Active
1032745.04855643,442712.961614177,95.0,Active
990268.37335958,451634.319881886,95.0,Active
990273.282808401,451355.670603678,95.0,Active
990305.987204723,451030.519356959,95.0,Active
990282.088254593,452541.46358268,95.0,Active
990278.647965878,452652.037401572,95.0,Active
990267.805774279,453255.534120739,95.0,Active
990268.489501312,453460.266404197,95.0,Active
990245.309383202,454661.534776904,95.0,Active
992147.353346456,453130.126640417,95.0,Active
992157.309383202,452564.812992126,95.0,Active
992083.323162731,452500.139107615,95.0,Active
1032598.17913386,444632.945866145,95.0,Active
1032597.79330709,444476.486220472,95.0,Active
1032600.89829396,444289.866141729,95.0,Active
990688.242454067,413143.100393698,95.0,Active
990587.531824145,413047.628608927,95.0,Active
990733.091863517,411336.751312338,95.0,Active
990733.201443568,411182.127952754,95.0,Active
990605.752296589,411241.047900259,95.0,Active
1032702.27624672,446490.672572181,95.0,Active
1032709.3156168,446281.897309713,95.0,Active
1032710.27493438,446093.436351709,95.0,Active
1032586.4773622,445586.386811025,95.0,Active
1032595.26771653,445426.915354334,95.0,Active
1032602.47047244,445214.405183725,95.0,Active
1032593.64632546,444859.934383199,95.0,Active
990302.541666668,452100.926509187,95.0,Active
990286.926837269,452458.429461941,95.0,Active
990317.48687664,452173.728018373,95.0,Active
990259.619750656,451928.216535434,95.0,Active
990402.825131234,413674.340223096,95.0,Active
990490.528871391,413797.191929132,95.0,Active
985504.495734908,429698.040354334,95.0,Active
985738.679461941,429704.052165352,95.0,Active
986229.280511811,429706.061351709,95.0,Active
986468.205052495,429715.780511811,95.0,Inactive
980091.033792652,429682.379921257,95.0,Active
980153.87893701,429592.542979002,95.0,Active
980259.235564303,429684.749015749,95.0,Active
980331.878608923,429596.992454067,95.0,Active
980452.469488189,429681.985564306,95.0,Active
979223.958989501,429530.519356959,95.0,Active
990679.857939631,413359.137467191,95.0,Active
990579.568569552,413250.92847769,95.0,Active
1026602.24114173,456580.226377949,95.0,Active
1026392.03969816,456575.247703411,95.0,Active
1026240.85925197,456573.761154853,95.0,Active
1026062.47670604,456571.644356959,95.0,Active
993211.909776904,440380.776574805,95.0,Active
993304.379265092,440383.047572181,95.0,Active
993285.003608923,441186.935367458,95.0,Active
993210.159776904,441175.749343835,95.0,Active
986007.537073489,437589.697178476,95.0,Active
985905.602690287,437500.047244094,95.0,Active
986400.590879265,429626.425524935,95.0,Active
985969.027887139,429626.349409446,95.0,Active
985619.339566927,429620.439960629,95.0,Active
988203.757217847,413656.444553807,95.0,Active
988209.672244094,413816.286089242,95.0,Active
1037922.49704725,456907.187007874,95.0,Active
992102.238188975,451272.604986876,95.0,Active
1037833.38418635,457524.400262468,95.0,Active
1016521.61548556,457337.578412071,95.0,Active
1016507.99409449,456593.763123363,95.0,Active
1012400.9917979,461625.64895013,95.0,Active
1025884.34940945,456567.417322837,95.0,Active
1025749.5656168,456572.574146979,95.0,Active
1025585.1023622,456569.868766405,95.0,Active
1018754.11384514,456510.837270342,95.0,Active
1018579.46948819,456505.886154853,95.0,Active
1018410.9980315,456502.08628609,95.0,Active
1001512.79724409,456191.099081367,95.0,Active
1001798.75360892,456195.517060369,95.0,Active
1002076.66863517,456200.22834646,95.0,Active
1015803.11942257,456465.894356959,95.0,Active
1015917.99639108,456470.986220472,95.0,Active
1016027.7273622,456474.213910758,95.0,Active
1016158.05807086,456489.644685037,95.0,Active
1016302.9917979,456497.574803151,95.0,Active
1000666.10531496,457640.203740157,95.0,Active
1000672.45209974,457436.198490813,95.0,Active
1000666.1332021,457227.617782153,95.0,Active
1016510.10400262,456844.882545933,95.0,Active
1006289.53608924,461503.52952756,95.0,Active
1007799.60728347,456311.749343835,95.0,Active
1008108.07513123,456322.61581365,95.0,Active
1000737.41141732,457106.743438318,95.0,Active
1000739.45767717,456859.767060369,95.0,Active
1000738.41896325,456572.806430444,95.0,Active
1000736.47408136,456275.952427819,95.0,Active
1000759.542979,458739.252296589,95.0,Active
1001039.38648294,456187.51476378,95.0,Active
1001264.18307086,456194.298884511,95.0,Active
989916.323490813,471317.703740157,95.0,Active
989914.12664042,471498.145013124,95.0,Active
1002369.07086614,456209.803805776,95.0,Active
1002697.36909449,456216.070538059,95.0,Active
1002988.03576116,456222.364829399,95.0,Active
1003792.61646982,456237.720144354,95.0,Active
1004145.96292651,456243.502952754,95.0,Active
1000676.80872703,460164.850393698,95.0,Active
1000672.54625984,459556.569881886,95.0,Active
1000677.27919947,459238.986548558,95.0,Active
1000684.30872703,458925.520997375,95.0,Active
1000689.59776903,458656.10334646,95.0,Active
1000683.58169291,458270.520669289,95.0,Active
1000006.37335958,458005.127624676,95.0,Active
1000673.08989501,457871.854002625,95.0,Active
995490.990813646,456518.599737532,95.0,Active
1000687.24475066,458460.983923882,95.0,Active
1000623.62270341,466579.522965878,95.0,Active
991928.027559057,466814.022965878,95.0,Active
991878.663385827,466938.38976378,95.0,Active
992001.107611548,467003.138451442,95.0,Active
992044.131233595,467171.607611552,95.0,Active
992349.03116798,471324.523622051,95.0,Active
992406.55347769,471460.012795277,95.0,Active
992281.059711285,471532.763451442,95.0,Active
992339.19652231,471668.622047246,95.0,Active
992213.362532809,471745.008202098,95.0,Active
992269.345800526,471879.756233595,95.0,Active
992155.216863517,471960.611876637,95.0,Active
989923.233923886,470987.041666664,95.0,Active
989922.015419949,471161.669947505,95.0,Active
1000633.04560367,465244.384842522,95.0,Active
1000637.10006562,465001.74442257,95.0,Active
1000632.87204725,464752.11581365,95.0,Active
997562.839238845,464029.140748031,95.0,Active
997646.817257218,464109.209645666,95.0,Active
997735.072178479,464022.682086617,95.0,Active
997822.557086613,464099.734251969,95.0,Active
997866.492454067,464017.313320212,95.0,Active
998160.203412075,464104.336614177,95.0,Active
998278.721456692,464026.450459316,95.0,Active
998352.813976377,464110.460301839,95.0,Active
998460.783792652,464031.752296589,95.0,Active
995473.877296589,457711.4488189,95.0,Active
995479.733267717,457435.71686352,95.0,Inactive
995484.641076114,457127.595800526,95.0,Active
995486.282152232,456839.092519686,95.0,Active
1000703.37467192,466676.203740157,95.0,Active
1000703.0226378,466458.04199475,95.0,Active
1000722.74606299,464624.133530185,95.0,Active
1000730.37237533,464362.606299214,95.0,Active
1006155.03838583,461582.699146979,95.0,Active
1006438.68208661,461588.588910758,95.0,Active
991859.274278216,466121.418307088,95.0,Active
991942.62106299,466028.283464566,95.0,Active
990145.58464567,466638.257545933,95.0,Active
991844.322506562,466731.431430444,95.0,Active
1000611.62860892,466345.152230971,95.0,Active
1000618.8300525,466096.354986876,95.0,Active
1000628.07611549,465860.674540684,95.0,Active
1000625.23950131,465593.958333336,95.0,Active
1010260.00951444,461679.777559057,95.0,Active
1010491.49934383,461685.582020998,95.0,Active
1010716.26017061,461683.684383199,95.0,Active
1010928.97604987,461680.583989501,95.0,Active
1011381.95603675,461698.375,95.0,Active
995390.716535434,458172.049540684,95.0,Active
995388.986220472,458460.912401572,95.0,Active
995378.811679792,458943.989501312,95.0,Active
985030.288057745,459944.234908134,95.0,Active
985158.876968503,459990.607283466,95.0,Active
989682.329724409,459896.117125981,95.0,Active
988909.699475065,456079.365157478,95.0,Active
1000272.23786089,464153.449146979,95.0,Active
1000376.26345144,464075.242782153,95.0,Active
1000466.56791339,464158.094488189,95.0,Active
1000555.13221785,464087.050853021,95.0,Active
992009.496719159,457060.817257218,95.0,Active
992076.655183729,457228.770013124,95.0,Active
991995.744750656,457885.862204723,95.0,Active
992068.265419949,458041.491797902,95.0,Inactive
991988.854002625,458141.937664039,95.0,Active
992065.38976378,458297.966535434,95.0,Active
990064.25393701,461154.302165352,95.0,Active
990118.737860892,459886.745406821,95.0,Active
990118.249671917,459719.492454067,95.0,Active
988065.799868766,456085.855643041,95.0,Active
987887.958333332,456093.044619426,95.0,Active
1006676.93602362,461598.431430444,95.0,Active
1006922.32283464,461605.794619426,95.0,Active
1007147.32841207,461610.788057745,95.0,Active
1007416.50984252,461619.103018373,95.0,Active
980074.334973752,456169.901902884,95.0,Active
980230.749343831,456173.405183725,95.0,Active
980396.799868766,456170.805446193,95.0,Active
980568.096784778,456169.342191599,95.0,Active
980731.377296589,456165.265748031,95.0,Active
990153.812007874,462966.95800525,95.0,Active
990150.662073489,463115.009514436,95.0,Active
990139.520341206,463533.862204723,95.0,Active
990135.296587925,463705.371062994,95.0,Active
992092.20570866,456586.020013124,95.0,Active
992091.761154857,456706.807414696,95.0,Active
992013.121391077,456789.432414696,95.0,Active
992090.264435697,456911.994094491,95.0,Active
983393.717191599,456128.587270342,95.0,Active
983605.835958004,456126.033464566,95.0,Active
983803.449475065,456120.445866145,95.0,Active
984011.537073489,456119.315288715,95.0,Active
990054.697834644,462070.34186352,95.0,Active
990054.488188975,461882.240157478,95.0,Active
990057.694225721,461692.349081367,95.0,Active
990056.13976378,461516.605643041,95.0,Active
990061.097769029,461330.324475065,95.0,Active
987704.037729658,456088.175196849,95.0,Active
987294.034448817,456091.536745407,95.0,Active
987066.472112861,456092.114501312,95.0,Active
986890.539370079,456093.140091866,95.0,Active
986634.988517061,456076.742782153,95.0,Active
979912.00393701,456171.442913383,95.0,Active
990008.609251969,464628.75918635,95.0,Active
990012.588910762,464411.219816275,95.0,Active
990015.294947505,464243.153871395,95.0,Active
990017.654199474,464053.986548558,95.0,Active
990025.501312338,463782.998031497,95.0,Active
990031.929461941,463613.509514436,95.0,Active
984904.960301839,461640.415354334,95.0,Active
984907.349081364,462873.813320212,95.0,Active
984902.061679792,463093.52034121,95.0,Active
984801.718175855,465922.879921257,95.0,Active
989990.350393701,466362.978674538,95.0,Active
989993.69652231,466182.54429134,95.0,Active
989991.610564303,465996.972440943,95.0,Active
983159.44488189,456142.112532809,95.0,Active
990126.766076114,464135.943897635,95.0,Active
990115.262795277,464528.32513123,95.0,Active
990116.210301839,464721.018044621,95.0,Active
990108.571850393,465311.447834648,95.0,Active
990102.260170605,465714.88057743,95.0,Active
991974.64895013,464174.111876637,95.0,Active
991902.389107611,464097.526246719,95.0,Active
991910.574475065,463207.948490813,95.0,Active
991937.114829395,461491.993766405,95.0,Active
992014.030183729,461604.002952754,95.0,Active
992007.042322833,461974.262467191,95.0,Active
991928.847769029,462076.563648291,95.0,Active
992001.31594488,462170.375,95.0,Active
991924.290682416,462281.756561682,95.0,Active
992000.012467191,462388.661745407,95.0,Active
995353.534776904,461540.064632542,95.0,Active
995349.120406825,461966.436023623,95.0,Active
995348.828412075,462242.217847772,95.0,Active
984892.537073489,464196.114829399,95.0,Active
984882.652559057,464417.324803151,95.0,Active
984884.272637796,464670.566929132,95.0,Active
984883.581692912,464884.852362208,95.0,Active
984884.968503937,465119.169947505,95.0,Active
992804.979986876,469325.5738189,95.0,Active
992571.524278216,469428.994094491,95.0,Active
990046.879921261,470913.174540684,95.0,Active
990039.320866141,471061.791666664,95.0,Active
990032.459317584,471254.321850397,95.0,Active
990039.135170605,471397.624343835,95.0,Active
990027.26476378,471600.643700786,95.0,Active
993264.455052495,466638.815616801,95.0,Active
992706.076115485,469711.766404197,95.0,Active
992579.892060369,469818.477362208,95.0,Active
991978.600065615,463806.805118114,95.0,Active
991898.272965878,463692.462598428,95.0,Active
991980.07906824,463564.386811025,95.0,Active
991907.830380578,463449.507874019,95.0,Active
991984.270669293,463328.763123363,95.0,Active
989456.115813646,456088.670275591,95.0,Active
982559.16371391,456137.844488189,95.0,Active
982774.077099737,456133.85334646,95.0,Active
982984.971456692,456129.829724409,95.0,Active
992642.808070865,468034.787073493,95.0,Active
992640.997375328,468218.156824149,95.0,Active
992720.157480314,468353.837270342,95.0,Active
992629.622375328,468456.366141729,95.0,Active
992708.972112861,468588.704724409,95.0,Active
992614.973425198,468680.357283466,95.0,Active
992708.630905513,468784.148622051,95.0,Active
992598.739829395,468873.772309713,95.0,Active
992705.804461941,468964.22047244,95.0,Active
992582.63812336,469052.27165354,95.0,Active
992724.684711285,469123.123359583,95.0,Active
992495.277887139,469208.566929132,95.0,Active
989984.507545933,466738.396981627,95.0,Active
989983.005577426,466910.111876637,95.0,Active
989930.033136483,470669.112532809,95.0,Active
989934.583661418,470820.142388448,95.0,Active
990100.449475065,456575.252296589,95.0,Active
990099.55675853,456373.530183725,95.0,Active
990083.337926511,456248.231299214,95.0,Active
989901.064632546,456089.148293965,95.0,Active
989771.259514436,456084.329068244,95.0,Active
989610.790682416,456084.747703411,95.0,Active
989295.457020998,459959.300524935,95.0,Active
989408.500328083,459954.905183725,95.0,Active
989507.06988189,459999.370406821,95.0,Active
989613.211614173,459996.585629918,95.0,Active
989712.323818896,460001.525918633,95.0,Active
989844.29035433,460005.952755906,95.0,Active
989944.710301839,460011.923884511,95.0,Active
